tea_id,name,absolute_url
108913118,21St Century Early Learning Foundations Academy,/districts/weslaco-isd/21st-century-early-learning-foundations-academy/
108902006,3D Academy,/districts/donna-isd/3d-academy/
015904042,A Leal Jr Middle School,/districts/harlandale-isd/a-leal-jr-middle-school/
057905003,A Maceo Smith High School,/districts/dallas-isd/a-maceo-smith-high-school/
021901001,A&M Consolidated High School,/districts/college-station-isd/am-consolidated-high-school/
021901042,A&M Consolidated Middle School,/districts/college-station-isd/am-consolidated-middle-school/
057829001,A+ Academy,/districts/a-academy/a-academy/
101871041,A+ Unlimited Potential,/districts/a-unlimited-potential/a-unlimited-potential/
101871102,A+up University,/districts/a-unlimited-potential/aup-university/
101912299,AA Milne Elementary School,/districts/houston-isd/aa-milne-elementary-school/
077901101,AB Duncan Elementary School,/districts/floydada-isd/ab-duncan-elementary-school/
043914042,AB Harrison Intermediate School,/districts/wylie-isd-collin/ab-harrison-intermediate-school/
147903103,AB McBay Elementary School,/districts/mexia-isd/ab-mcbay-elementary-school/
205901041,AC Blunt Middle School,/districts/aransas-pass-isd/ac-blunt-middle-school/
013901001,AC Jones High School,/districts/beeville-isd/ac-jones-high-school/
227901115,ACES Campus,/districts/austin-isd/aces-campus/
126903107,AD Wheat Middle School,/districts/cleburne-isd/ad-wheat-middle-school/
116908101,AE Butler Intermediate School,/districts/quinlan-isd/ae-butler-intermediate-school/
126905103,AG Elder Elementary School,/districts/joshua-isd/ag-elder-elementary-school/
108902104,AM Ochoa Elementary,/districts/donna-isd/am-ochoa-elementary/
220905153,AM Pate Elementary School,/districts/fort-worth-isd/am-pate-elementary-school/
108913113,AN Rico Elementary School,/districts/weslaco-isd/an-rico-elementary-school/
020905102,AP Beutel Elementary School,/districts/brazosport-isd/ap-beutel-elementary-school/
108902045,AP Solis Middle School,/districts/donna-isd/ap-solis-middle-school/
220917101,AV Cato Elementary School,/districts/castleberry-isd/av-cato-elementary-school/
057816101,AW Brown-Fellowship Charter School,/districts/aw-brown-fellowship-leadership-academy/aw-brown-fellowship-charter-school/
057816102,AW Brown-Fellowship North Campus,/districts/aw-brown-fellowship-leadership-academy/aw-brown-fellowship-north-campus/
139911102,Aaron Parker Elementary School,/districts/north-lamar-isd/aaron-parker-elementary-school/
057909143,Abbett Elementary School,/districts/garland-isd/abbett-elementary-school/
109901001,Abbott School,/districts/abbott-isd/abbott-school/
165901047,Abell Junior High School,/districts/midland-isd/abell-junior-high-school/
095901003,Abernathy DAEP,/districts/abernathy-isd/abernathy-daep/
095901101,Abernathy Elementary School,/districts/abernathy-isd/abernathy-elementary-school/
095901001,Abernathy High School,/districts/abernathy-isd/abernathy-high-school/
095901041,Abernathy Junior High School,/districts/abernathy-isd/abernathy-junior-high-school/
221901001,Abilene High School,/districts/abilene-isd/abilene-high-school/
071902171,About Face Program Elementary School,/districts/el-paso-isd/about-face-program-elementary-school/
015908043,Abraham Kazen Middle School,/districts/south-san-antonio-isd/abraham-kazen-middle-school/
161920006,Academic & Character Training,/districts/china-spring-isd/academic-character-training/
014901102,Academy Elementary School,/districts/academy-isd/academy-elementary-school/
221901010,Academy For Technology Engineering,/districts/abilene-isd/academy-for-technology-engineering/
105906004,Academy High School,/districts/hays-cisd/academy-high-school/
014901001,Academy High School,/districts/academy-isd/academy-high-school/
014901101,Academy Intermediate,/districts/academy-isd/academy-intermediate/
014901041,Academy Junior High School,/districts/academy-isd/academy-junior-high-school/
101810002,Academy Of Accelerated Learning,/districts/academy-of-accelerated-learning-inc/academy-of-accelerated-learning/
101920016,Academy Of Choice,/districts/spring-branch-isd/academy-of-choice/
015910008,Academy Of Creative Education,/districts/north-east-isd/academy-of-creative-education/
057810101,Academy Of Dallas,/districts/academy-of-dallas/academy-of-dallas/
221901142,Acadia Abilene Behavioral Health,/districts/abilene-isd/acadia-abilene-behavioral-health/
101849041,Accelerated Int Charter School,/districts/accelerated-intermediate-academy/accelerated-int-charter-school/
101849101,Accelerated Interdisciplinary Academy,/districts/accelerated-intermediate-academy/accelerated-interdisciplinary-academy/
178801101,Accelerated Learning Center - Gulf Coast Counsel of La Raza,/districts/dr-ml-garza-gonzalez-charter-school/accelerated-learning-center-gulf-coast-counsel-of-la-raza/
043914004,Achieve Academy,/districts/wylie-isd-collin/achieve-academy/
108906011,Achieve Early College High School,/districts/mcallen-isd/achieve-early-college-high-school/
057914132,Achziger Elementary School,/districts/mesquite-isd/achziger-elementary-school/
111901102,Acton Elementary School,/districts/granbury-isd/acton-elementary-school/
111901042,Acton Middle School,/districts/granbury-isd/acton-middle-school/
246913102,Ada Mae Faubion Elementary School,/districts/leander-isd/ada-mae-faubion-elementary-school/
101907107,Adam Elementary School,/districts/cypress-fairbanks-isd/adam-elementary-school/
220901161,Adams El,/districts/arlington-isd/adams-el/
126903101,Adams Elementary School,/districts/cleburne-isd/adams-elementary-school/
015915123,Adams Hill Elementary School,/districts/northside-isd-bexar/adams-hill-elementary-school/
125901043,Adams Middle School,/districts/alice-isd/adams-middle-school/
057910041,Adams Middle School,/districts/grand-prairie-isd/adams-middle-school/
057905247,Adelfa Botello Callejo El,/districts/dallas-isd/adelfa-botello-callejo-el/
057905219,Adelle Turner Elementary School,/districts/dallas-isd/adelle-turner-elementary-school/
178904057,Adkins Middle School,/districts/corpus-christi-isd/adkins-middle-school/
101903199,Administrative Services,/districts/alief-isd/administrative-services/
180903001,Adrian School,/districts/adrian-isd/adrian-school/
227909005,Adult Transition Services,/districts/eanes-isd/adult-transition-services/
101912462,Advanced Virtual Academy,/districts/houston-isd/advanced-virtual-academy/
057806101,Advantage Academy,/districts/eagle-advantage-schools/advantage-academy/
015907117,Agnes Cotton Elementary School,/districts/san-antonio-isd/agnes-cotton-elementary-school/
057914041,Agnew Middle School,/districts/mesquite-isd/agnew-middle-school/
178901101,Agua Dulce Elementary School,/districts/agua-dulce-isd/agua-dulce-elementary-school/
178901001,Agua Dulce High School,/districts/agua-dulce-isd/agua-dulce-high-school/
101849105,Aia Lancaster El,/districts/accelerated-intermediate-academy/aia-lancaster-el/
031901133,Aiken Elementary School,/districts/brownsville-isd/aiken-elementary-school/
139909109,Aikin Elementary School,/districts/paris-isd/aikin-elementary-school/
057916135,Aikin Elementary School,/districts/richardson-isd/aikin-elementary-school/
059901101,Aikman Elementary School,/districts/hereford-isd/aikman-elementary-school/
181907002,Aim Center High School,/districts/vidor-isd/aim-center-high-school/
084902007,Aim High School,/districts/galveston-isd/aim-high-school/
108913110,Airport Elementary School,/districts/weslaco-isd/airport-elementary-school/
095903102,Akin Elementary School,/districts/hale-center-isd/akin-elementary-school/
227901017,Akins High School,/districts/austin-isd/akins-high-school/
046902007,Alamo Colleges - Memorial Early College High School,/districts/comal-isd/alamo-colleges-memorial-early-college-high-school/
101911101,Alamo Elementary School,/districts/goose-creek-cisd/alamo-elementary-school/
186902102,Alamo Elementary School,/districts/fort-stockton-isd/alamo-elementary-school/
015901001,Alamo Heights High School,/districts/alamo-heights-isd/alamo-heights-high-school/
015901041,Alamo Heights Junior High School,/districts/alamo-heights-isd/alamo-heights-junior-high-school/
165901041,Alamo Junior High School,/districts/midland-isd/alamo-junior-high-school/
015822004,Alamo Leadership Academy,/districts/jubilee-academic-center/alamo-leadership-academy/
108909042,Alamo Middle School,/districts/pharr-san-juan-alamo-isd/alamo-middle-school/
015908042,Alan B Shepard Middle School,/districts/south-san-antonio-isd/alan-b-shepard-middle-school/
250906101,Alba-Golden Elementary,/districts/alba-golden-isd/alba-golden-elementary/
250906001,Alba-Golden High School,/districts/alba-golden-isd/alba-golden-high-school/
209901001,Albany Jrsr High School,/districts/albany-isd/albany-jrsr-high-school/
043907118,Albert & Iola Lee Davis Malvern Elementary School,/districts/mckinney-isd/albert-iola-lee-davis-malvern-elementary-school/
116903104,Albert C Williams Elementary School,/districts/commerce-isd/albert-c-williams-elementary-school/
057905163,Albert Sidney Johnston Elementary School,/districts/dallas-isd/albert-sidney-johnston-elementary-school/
101903045,Albright Middle School,/districts/alief-isd/albright-middle-school/
101912102,Alcott Elementary School,/districts/houston-isd/alcott-elementary-school/
152901194,Alderson El,/districts/lubbock-isd/alderson-el/
101902001,Aldine High School,/districts/aldine-isd/aldine-high-school/
101902099,Aldine J J A E P,/districts/aldine-isd/aldine-j-j-a-e-p/
101902041,Aldine Middle School,/districts/aldine-isd/aldine-middle-school/
101902081,Aldine Ninth Grade School,/districts/aldine-isd/aldine-ninth-grade-school/
043910106,Aldridge Elementary School,/districts/plano-isd/aldridge-elementary-school/
184907001,Aledo High School,/districts/aledo-isd/aledo-high-school/
184907041,Aledo Middle School,/districts/aledo-isd/aledo-middle-school/
184907009,Aledo Ninth Grade Campus,/districts/aledo-isd/aledo-ninth-grade-campus/
057905206,Alex Sanger Elementary School,/districts/dallas-isd/alex-sanger-elementary-school/
057905355,Alex Sanger Preparatory Middle,/districts/dallas-isd/alex-sanger-preparatory-middle/
057905058,Alex W Spence Talented/Gifted Academy,/districts/dallas-isd/alex-w-spence-talentedgifted-academy/
101903114,Alexander Elementary School,/districts/alief-isd/alexander-elementary-school/
020908115,Alexander Middle School,/districts/pearland-isd/alexander-middle-school/
071904104,Alfonso Borrego Sr Elementary School,/districts/san-elizario-isd/alfonso-borrego-sr-elementary-school/
108904129,Alfonso Ramirez Elementary School,/districts/edinburg-cisd/alfonso-ramirez-elementary-school/
220905101,Alice Carlson Applied Learning Center,/districts/fort-worth-isd/alice-carlson-applied-learning-center/
220905220,Alice D Contreras Elementary School,/districts/fort-worth-isd/alice-d-contreras-elementary-school/
125901001,Alice High School,/districts/alice-isd/alice-high-school/
101905041,Alice Johnson Junior High School,/districts/channelview-isd/alice-johnson-junior-high-school/
220908101,Alice Ponder Elementary School,/districts/mansfield-isd/alice-ponder-elementary-school/
071905138,Alicia R Chacon Elementary School,/districts/ysleta-isd/alicia-r-chacon-elementary-school/
101903012,Alief Early College High School,/districts/alief-isd/alief-early-college-high-school/
101903047,Alief ISD JJAEP,/districts/alief-isd/alief-isd-jjaep/
101903005,Alief Learning Ctr (6-12),/districts/alief-isd/alief-learning-ctr-6-12/
101903205,Alief Learning Ctr (K-6),/districts/alief-isd/alief-learning-ctr-k-6/
101903041,Alief Middle School,/districts/alief-isd/alief-middle-school/
101815101,Alief Montessori Community School,/districts/alief-montessori-community-school/alief-montessori-community-school/
010902101,Alkek Elementary School,/districts/bandera-isd/alkek-elementary-school/
108909130,Allen & William Arnold El,/districts/pharr-san-juan-alamo-isd/allen-william-arnold-el/
178904101,Allen Elementary School,/districts/corpus-christi-isd/allen-elementary-school/
043905129,Allen Elementary School,/districts/frisco-isd/allen-elementary-school/
043901001,Allen High School,/districts/allen-isd/allen-high-school/
220902105,Alliene Mullendore Elementary School,/districts/birdville-isd/alliene-mullendore-elementary-school/
227901101,Allison Elementary School,/districts/austin-isd/allison-elementary-school/
094902002,Allison Steele Enhanced Learning Center,/districts/schertz-cibolo-universal-city-isd/allison-steele-enhanced-learning-center/
028902106,Alma Brewer Strawn El,/districts/lockhart-isd/alma-brewer-strawn-el/
101912104,Almeda Elementary School,/districts/houston-isd/almeda-elementary-school/
235902101,Aloe Elementary School,/districts/victoria-isd/aloe-elementary-school/
015905106,Alonso S Perales Elementary School,/districts/edgewood-isd-bexar/alonso-s-perales-elementary-school/
170906012,Alpha Academy,/districts/magnolia-isd/alpha-academy/
057832001,Alpha Charter School,/districts/alpha-charter-school/alpha-charter-school/
022901101,Alpine Elementary School,/districts/alpine-isd/alpine-elementary-school/
022901001,Alpine High School,/districts/alpine-isd/alpine-high-school/
022901041,Alpine Middle School,/districts/alpine-isd/alpine-middle-school/
226903101,Alta Loma Elementary School,/districts/san-angelo-isd/alta-loma-elementary-school/
071902102,Alta Vista Elementary School,/districts/el-paso-isd/alta-vista-elementary-school/
161914101,Alta Vista Montessori Magnet,/districts/waco-isd/alta-vista-montessori-magnet/
227803103,Altamira Academy,/districts/eden-park-academy/altamira-academy/
015910053,Alter Middle School,/districts/north-east-isd/alter-middle-school/
250906002,Alter School,/districts/alba-golden-isd/alter-school/
068901004,Alternative Education Center,/districts/ector-county-isd/alternative-education-center/
220916004,Alternative Education Program,/districts/hurst-euless-bedford-isd/alternative-education-program/
015910160,Alternative Elementary School,/districts/north-east-isd/alternative-elementary-school/
015915008,Alternative High School,/districts/northside-isd-bexar/alternative-high-school/
079901004,Alternative Learning Center,/districts/lamar-cisd/alternative-learning-center/
129903003,Alternative Learning Center,/districts/kaufman-isd/alternative-learning-center/
227901012,Alternative Learning Center,/districts/austin-isd/alternative-learning-center/
126906002,Alternative Learning Center,/districts/keene-isd/alternative-learning-center/
015915062,Alternative Middle School North,/districts/northside-isd-bexar/alternative-middle-school-north/
015915061,Alternative Middle School South,/districts/northside-isd-bexar/alternative-middle-school-south/
123908002,Alternative School,/districts/port-neches-groves-isd/alternative-school/
247906002,Alternative School,/districts/stockdale-isd/alternative-school/
086901002,Alternative School,/districts/fredericksburg-isd/alternative-school/
214901110,Alto Bonito Elementary School,/districts/rio-grande-city-cisd/alto-bonito-elementary-school/
037901101,Alto Elementary School,/districts/alto-isd/alto-elementary-school/
037901001,Alto High School,/districts/alto-isd/alto-high-school/
037901041,Alto Middle School,/districts/alto-isd/alto-middle-school/
021902117,Alton Bowen Elementary School,/districts/bryan-isd/alton-bowen-elementary-school/
043901102,Alton Boyd Elementary School,/districts/allen-isd/alton-boyd-elementary-school/
108908107,Alton Elementary School,/districts/mission-cisd/alton-elementary-school/
239901101,Alton Elementary School,/districts/brenham-isd/alton-elementary-school/
108908043,Alton Memorial Jr High School,/districts/mission-cisd/alton-memorial-jr-high-school/
220918003,Altternative Discipline Campus,/districts/eagle-mt-saginaw-isd/altternative-discipline-campus/
126901102,Alvarado Elementary North,/districts/alvarado-isd/alvarado-elementary-north/
126901101,Alvarado Elementary South,/districts/alvarado-isd/alvarado-elementary-south/
126901001,Alvarado High School,/districts/alvarado-isd/alvarado-high-school/
126901104,Alvarado Intermediate School,/districts/alvarado-isd/alvarado-intermediate-school/
126901041,Alvarado Junior High School,/districts/alvarado-isd/alvarado-junior-high-school/
108906101,Alvarez Elementary School,/districts/mcallen-isd/alvarez-elementary-school/
020901101,Alvin Elementary School,/districts/alvin-isd/alvin-elementary-school/
020901001,Alvin High School,/districts/alvin-isd/alvin-high-school/
020901041,Alvin Junior High School,/districts/alvin-isd/alvin-junior-high-school/
020901102,Alvin Primary School,/districts/alvin-isd/alvin-primary-school/
043901105,Alvis C Story Elementary School,/districts/allen-isd/alvis-c-story-elementary-school/
249901101,Alvord Elementary School,/districts/alvord-isd/alvord-elementary-school/
249901001,Alvord High School,/districts/alvord-isd/alvord-high-school/
249901041,Alvord Middle School,/districts/alvord-isd/alvord-middle-school/
031912005,Amador R Rodriguez Juvenile Boot Camp,/districts/san-benito-cisd/amador-r-rodriguez-juvenile-boot-camp/
199901103,Amanda Rochell Elementary School,/districts/rockwall-isd/amanda-rochell-elementary-school/
188901003,Amarillo Area Center for Advanced Learning,/districts/amarillo-isd/amarillo-area-center-for-advanced-learning/
188901001,Amarillo High School,/districts/amarillo-isd/amarillo-high-school/
084804101,Ambassadors Preparatory Academy,/districts/ambassadors-preparatory-academy/ambassadors-preparatory-academy/
057906110,Amber Terrace Discovery & Design Early Childhood Education,/districts/desoto-isd/amber-terrace-discovery-design-early-childhood-education/
057905140,Amelia Earhart Learning Center,/districts/dallas-isd/amelia-earhart-learning-center/
123910101,Amelia Elementary School,/districts/beaumont-isd/amelia-elementary-school/
071909004,Americas High School,/districts/socorro-isd/americas-high-school/
140901001,Amherst School,/districts/amherst-isd/amherst-school/
031906003,Ami Kids Rio Grande Valley,/districts/los-fresnos-cisd/ami-kids-rio-grande-valley/
101819001,Amigos Por Vida-Friends for Live Charter School,/districts/amigos-por-vida-friends-for-life-public-charter-school/amigos-por-vida-friends-for-live-charter-school/
220901124,Amos Elementary School,/districts/arlington-isd/amos-elementary-school/
199901106,Amy Parks-Heath Elementary,/districts/rockwall-isd/amy-parks-heath-elementary/
036901101,Anahuac Elementary School,/districts/anahuac-isd/anahuac-elementary-school/
036901001,Anahuac High School,/districts/anahuac-isd/anahuac-high-school/
036901041,Anahuac Middle School,/districts/anahuac-isd/anahuac-middle-school/
101902101,Anderson Academy,/districts/aldine-isd/anderson-academy/
220901160,Anderson Elementary School,/districts/arlington-isd/anderson-elementary-school/
003903120,Anderson Elementary School,/districts/lufkin-isd/anderson-elementary-school/
043905105,Anderson Elementary School,/districts/frisco-isd/anderson-elementary-school/
101919109,Anderson Elementary School,/districts/spring-isd/anderson-elementary-school/
101912105,Anderson Elementary School,/districts/houston-isd/anderson-elementary-school/
170902101,Anderson Elementary School,/districts/conroe-isd/anderson-elementary-school/
227901009,Anderson High School,/districts/austin-isd/anderson-high-school/
246909109,Anderson Mill Elementary School,/districts/round-rock-isd/anderson-mill-elementary-school/
093901101,Anderson-Shiro Elementary School,/districts/anderson-shiro-cisd/anderson-shiro-elementary-school/
093901001,Anderson-Shiro Junior/Senior High School,/districts/anderson-shiro-cisd/anderson-shiro-juniorsenior-high-school/
101907146,Andre Elementary School,/districts/cypress-fairbanks-isd/andre-elementary-school/
071902001,Andress High School,/districts/el-paso-isd/andress-high-school/
002901002,Andrews Education Center,/districts/andrews-isd/andrews-education-center/
043910140,Andrews Elementary School,/districts/plano-isd/andrews-elementary-school/
205902104,Andrews Elementary School,/districts/gregory-portland-isd/andrews-elementary-school/
227901102,Andrews Elementary School,/districts/austin-isd/andrews-elementary-school/
002901001,Andrews High School,/districts/andrews-isd/andrews-high-school/
002901041,Andrews Middle School,/districts/andrews-isd/andrews-middle-school/
101919003,Andy Dekaney High School,/districts/spring-isd/andy-dekaney-high-school/
031912117,Angela Gerusa Leal El,/districts/san-benito-cisd/angela-gerusa-leal-el/
020902001,Angleton High School,/districts/angleton-isd/angleton-high-school/
020902044,Angleton Intermediate School,/districts/angleton-isd/angleton-intermediate-school/
199902104,Anita Scott Elementary School,/districts/royse-city-isd/anita-scott-elementary-school/
126902110,Ann Brock Elementary School At Oak Grove,/districts/burleson-isd/ann-brock-elementary-school-at-oak-grove/
071904041,Ann M Garcia-Enriquez Middle School,/districts/san-elizario-isd/ann-m-garcia-enriquez-middle-school/
057905353,Ann Richards Middle,/districts/dallas-isd/ann-richards-middle/
108912045,Ann Richards Middle School,/districts/la-joya-isd/ann-richards-middle-school/
097902102,Ann Whitney Elementary School,/districts/hamilton-isd/ann-whitney-elementary-school/
043902001,Anna High School,/districts/anna-isd/anna-high-school/
043902104,Anna Isd Early Childhood Center,/districts/anna-isd/anna-isd-early-childhood-center/
220908120,Anna May Daulton Elementary School,/districts/mansfield-isd/anna-may-daulton-elementary-school/
043902041,Anna Middle School,/districts/anna-isd/anna-middle-school/
066902101,Anna Norman Collins Primary School,/districts/san-diego-isd/anna-norman-collins-primary-school/
057905280,Anne Frank Elementary School,/districts/dallas-isd/anne-frank-elementary-school/
015808009,Anne Frank Inspire Academy,/districts/john-h-wood-jr-public-charter-district/anne-frank-inspire-academy/
108904126,Anne L Magee Elementary School,/districts/edinburg-cisd/anne-l-magee-elementary-school/
079907152,Anne Mccormick Sullivan El,/districts/fort-bend-isd/anne-mccormick-sullivan-el/
220908124,Annette Perry Elementary School,/districts/mansfield-isd/annette-perry-elementary-school/
246904101,Annie Purl Elementary School,/districts/georgetown-isd/annie-purl-elementary-school/
225902102,Annie Sims Elementary School,/districts/mount-pleasant-isd/annie-sims-elementary-school/
057905110,Annie Webb Blanton Elementary School,/districts/dallas-isd/annie-webb-blanton-elementary-school/
227806017,Annunciation Maternity Home,/districts/university-of-texas-university-charter-school/annunciation-maternity-home/
127901101,Anson Elementary School,/districts/anson-isd/anson-elementary-school/
127901001,Anson High School,/districts/anson-isd/anson-high-school/
057905164,Anson Jones Elementary School,/districts/dallas-isd/anson-jones-elementary-school/
021902115,Anson Jones Elementary School,/districts/bryan-isd/anson-jones-elementary-school/
127901041,Anson Middle School,/districts/anson-isd/anson-middle-school/
232903104,Anthon Elementary School,/districts/uvalde-cisd/anthon-elementary-school/
071906101,Anthony Elementary School,/districts/anthony-isd/anthony-elementary-school/
071906001,Anthony High School,/districts/anthony-isd/anthony-high-school/
101907058,Anthony Middle,/districts/cypress-fairbanks-isd/anthony-middle/
071906041,Anthony Middle School,/districts/anthony-isd/anthony-middle-school/
110901001,Anton High School,/districts/anton-isd/anton-high-school/
240903053,Antonio Gonzalez Middle School,/districts/united-isd/antonio-gonzalez-middle-school/
071902103,Aoy Elementary School,/districts/el-paso-isd/aoy-elementary-school/
186902104,Apache Elementary School,/districts/fort-stockton-isd/apache-elementary-school/
057916050,Apollo Junior High School,/districts/richardson-isd/apollo-junior-high-school/
228905101,Apple Springs Elementary School,/districts/apple-springs-isd/apple-springs-elementary-school/
228905001,Apple Springs High School,/districts/apple-springs-isd/apple-springs-high-school/
220905055,Applied Learning Academy,/districts/fort-worth-isd/applied-learning-academy/
109912001,Aquilla School,/districts/aquilla-isd/aquilla-school/
101912478,Arabic Immersion Magnet School,/districts/houston-isd/arabic-immersion-magnet-school/
101907051,Aragon Middle School,/districts/cypress-fairbanks-isd/aragon-middle-school/
205901001,Aransas Pass High School,/districts/aransas-pass-isd/aransas-pass-high-school/
057916101,Arapaho Classical Magnet School,/districts/richardson-isd/arapaho-classical-magnet-school/
061902047,Arbor Creek Middle School,/districts/lewisville-isd/arbor-creek-middle-school/
057905105,Arcadia Park Elementary School,/districts/dallas-isd/arcadia-park-elementary-school/
005901101,Archer City Elementary School,/districts/archer-city-isd/archer-city-elementary-school/
005901001,Archer City High School,/districts/archer-city-isd/archer-city-high-school/
191901106,Arden Road Elementary School,/districts/canyon-isd/arden-road-elementary-school/
061910001,Argyle High School,/districts/argyle-isd/argyle-high-school/
061910042,Argyle Intermediate School,/districts/argyle-isd/argyle-intermediate-school/
061910041,Argyle Middle School,/districts/argyle-isd/argyle-middle-school/
101803001,Aristoi Classical Upper School,/districts/west-houston-charter-school/aristoi-classical-upper-school/
079907133,Arizona Fleming Elementary School,/districts/fort-bend-isd/arizona-fleming-elementary-school/
220802101,Arlington Classics Academy,/districts/arlington-classics-academy/arlington-classics-academy/
220802102,Arlington Classics Academy - Bowen,/districts/arlington-classics-academy/arlington-classics-academy-bowen/
220802040,Arlington Classics Academy - Middl,/districts/arlington-classics-academy/arlington-classics-academy-middl/
220901011,Arlington Collegiate H S,/districts/arlington-isd/arlington-collegiate-h-s/
220905002,Arlington Heights High School,/districts/fort-worth-isd/arlington-heights-high-school/
220901001,Arlington High School,/districts/arlington-isd/arlington-high-school/
046902110,Arlon R Seay Elementary School,/districts/comal-isd/arlon-r-seay-elementary-school/
084910125,Arlyne & Alan Weber Elementary School,/districts/clear-creek-isd/arlyne-alan-weber-elementary-school/
084910111,Armand Bayou Elementary School,/districts/clear-creek-isd/armand-bayou-elementary-school/
101912352,Armandina Farias Early Childhood Center,/districts/houston-isd/armandina-farias-early-childhood-center/
159901121,Armando Cerna Elementary School,/districts/eagle-pass-isd/armando-cerna-elementary-school/
105906045,Armando Chapa Middle School,/districts/hays-cisd/armando-chapa-middle-school/
108913042,Armando Cuellar Middle School,/districts/weslaco-isd/armando-cuellar-middle-school/
071902054,Armendariz Middle School,/districts/el-paso-isd/armendariz-middle-school/
057911101,Armstrong Elementary School,/districts/highland-park-isd-dallas/armstrong-elementary-school/
170902107,Armstrong Elementary School,/districts/conroe-isd/armstrong-elementary-school/
043910045,Armstrong Middle School,/districts/plano-isd/armstrong-middle-school/
015907101,Arnold Elementary School,/districts/san-antonio-isd/arnold-elementary-school/
101907041,Arnold Middle School,/districts/cypress-fairbanks-isd/arnold-middle-school/
212901101,Arp Elementary School,/districts/arp-isd/arp-elementary-school/
212901001,Arp High School,/districts/arp-isd/arp-high-school/
212901041,Arp Junior High School,/districts/arp-isd/arp-junior-high-school/
021805101,Arror Academy-Liberation Academy,/districts/arrow-academy/arror-academy-liberation-academy/
021805105,Arrow Academy - Champions Academy,/districts/arrow-academy/arrow-academy-champions-academy/
021805102,Arrow Academy-Harvest Preparatory,/districts/arrow-academy/arrow-academy-harvest-preparatory/
021805041,Arrow Academy-Save Our Streets Ctr,/districts/arrow-academy/arrow-academy-save-our-streets-ctr/
084910122,Art and Pat Goforth Elementary School,/districts/clear-creek-isd/art-and-pat-goforth-elementary-school/
043907117,Arthur H McNeil Elementary School,/districts/mckinney-isd/arthur-h-mcneil-elementary-school/
057905169,Arthur Kramer Elementary School,/districts/dallas-isd/arthur-kramer-elementary-school/
021902047,Arthur L Davila Middle School,/districts/bryan-isd/arthur-l-davila-middle-school/
246913044,Artie L Henry Middle School,/districts/leander-isd/artie-l-henry-middle-school/
057905239,Arturo Salazar Elementary School,/districts/dallas-isd/arturo-salazar-elementary-school/
220908207,Asa E Low Jr Intermediate School,/districts/mansfield-isd/asa-e-low-jr-intermediate-school/
071905101,Ascarate Elementary School,/districts/ysleta-isd/ascarate-elementary-school/
057905209,Ascher Silberstein Elementary School,/districts/dallas-isd/ascher-silberstein-elementary-school/
095905002,Ash High School,/districts/plainview-isd/ash-high-school/
101911113,Ashbel Smith Elementary School,/districts/goose-creek-cisd/ashbel-smith-elementary-school/
101912273,Ashford Elementary School,/districts/houston-isd/ashford-elementary-school/
043905119,Ashley Elementary School,/districts/frisco-isd/ashley-elementary-school/
220901149,Ashworth Elementary School,/districts/arlington-isd/ashworth-elementary-school/
101912274,Askew Elementary School,/districts/houston-isd/askew-elementary-school/
217901101,Aspermont Elementary School,/districts/aspermont-isd/aspermont-elementary-school/
217901001,Aspermont High School,/districts/aspermont-isd/aspermont-high-school/
220905251,Assessment Center,/districts/fort-worth-isd/assessment-center/
020901005,Assets Learning Center,/districts/alvin-isd/assets-learning-center/
101913008,Atascocita High School,/districts/humble-isd/atascocita-high-school/
101913044,Atascocita Middle School,/districts/humble-isd/atascocita-middle-school/
101913126,Atascocita Springs Elementary School,/districts/humble-isd/atascocita-springs-elementary-school/
007906003,Atascosa Co Juvenile Unit,/districts/poteet-isd/atascosa-co-juvenile-unit/
007902005,Atascosa County Juvenile Justice Center School,/districts/jourdanton-isd/atascosa-county-juvenile-justice-center-school/
015908101,Athens Elementary School,/districts/south-san-antonio-isd/athens-elementary-school/
107901001,Athens High School,/districts/athens-isd/athens-high-school/
107901041,Athens Middle School,/districts/athens-isd/athens-middle-school/
220901132,Atherton Elementary School,/districts/arlington-isd/atherton-elementary-school/
101912106,Atherton Elementary School,/districts/houston-isd/atherton-elementary-school/
015822010,Athlos Leadership Academy - Browns,/districts/jubilee-academic-center/athlos-leadership-academy-browns/
152901061,Atkins Middle School,/districts/lubbock-isd/atkins-middle-school/
101917124,Atkinson Elementary School,/districts/pasadena-isd/atkinson-elementary-school/
034901106,Atlanta Elementary School,/districts/atlanta-isd/atlanta-elementary-school/
034901001,Atlanta High School,/districts/atlanta-isd/atlanta-high-school/
034901042,Atlanta Middle School,/districts/atlanta-isd/atlanta-middle-school/
034901107,Atlanta Primary School,/districts/atlanta-isd/atlanta-primary-school/
101912041,Attucks Middle School,/districts/houston-isd/attucks-middle-school/
220905188,Atwood McDonald Elementary School,/districts/fort-worth-isd/atwood-mcdonald-elementary-school/
061907001,Aubrey High School,/districts/aubrey-isd/aubrey-high-school/
061907041,Aubrey Middle School,/districts/aubrey-isd/aubrey-middle-school/
057916144,Audelia Creek Elementary School,/districts/richardson-isd/audelia-creek-elementary-school/
014906052,Audie Murphy Middle School,/districts/killeen-isd/audie-murphy-middle-school/
108909048,Audie Murphy Middle School,/districts/pharr-san-juan-alamo-isd/audie-murphy-middle-school/
161802101,Audre and Bernard Rapoport Academy,/districts/rapoport-academy-public-school/audre-and-bernard-rapoport-academy/
